HR,BP,BT,RR,BS,SPO2,EDA,BVP
73.62,95.17907585,35.81,19,138,99.32663917,1.106125,35.24
73.35,128.0819724,35.81,17,104,99.91183107,1.104843,15.58
73.1,122.2666566,35.79,16,87,99.58785178,1.103562,62.76
72.87,131.4791466,35.79,17,80,96.93529882,1.100999,104.07
72.63,93.91401553,35.79,13,100,95.46782968,1.097155,137.76
72.38,136.693585,35.79,12,130,95.29204519,1.097155,163.35
72.13,107.888469,35.81,19,110,95.78903361,1.094593,186.87
71.85,117.764922,35.81,14,97,98.10228452,1.094593,211.63
71.58,133.973569,35.81,12,108,97.66105765,1.090749,238.77
71.35,123.9190003,35.81,15,124,95.71704785,1.088186,266.85
71.13,124.9791384,35.83,19,80,98.43361102,1.085623,294.92
70.88,131.9876823,35.83,16,76,95.60641886,1.081779,322.4
70.6,126.4318596,35.83,19,115,97.77087484,1.080498,346.24
70.37,114.8833815,35.83,13,104,96.93622323,1.079217,364.46
70.13,117.5029631,35.81,15,135,97.0618431,1.074091,376.81
69.88,123.1781802,35.81,19,106,98.73100683,1.074091,388.69
69.67,106.5666586,35.81,18,105,99.37179493,1.070247,404.21
69.48,134.9401299,35.81,19,91,99.28506639,1.068966,426.26
69.32,124.329809,35.83,18,102,96.05340949,1.067685,455.31
69.08,121.121644,35.83,17,137,96.13815279,1.065122,490.37
68.82,137.8874484,35.83,17,130,97.6532633,1.062559,527.75
68.48,118.1982954,35.83,13,114,99.6952002,1.059997,559.09
68.15,117.263685,35.81,17,78,99.89669549,1.057434,575.23
67.78,112.7305685,35.81,19,97,97.91569042,1.057434,569.67
67.55,125.1460051,35.81,19,85,97.84030813,1.054871,543.76
67.32,124.6267516,35.81,15,77,95.96744717,1.05359,503.33
67.08,110.005737,35.83,19,81,97.76836158,1.052309,457.25
66.87,117.3345903,35.83,17,126,95.0275885,1.048465,413.98
66.67,110.105966,35.83,18,110,96.38002942,1.047183,379.48
66.47,109.4269732,35.83,12,110,97.72963706,1.044621,355.42
66.18,94.05153252,35.83,13,122,99.14768777,1.040777,338.82
65.88,116.5363462,35.83,15,132,96.35935781,1.038214,325.07
65.68,94.46680101,35.83,14,121,98.63636942,1.036933,310.01
65.47,113.0577647,35.83,13,134,97.75066952,1.033089,292.09
65.23,110.8095803,35.83,13,107,98.76939223,1.031807,270.04
65.02,135.7784259,35.83,16,131,99.6797309,1.030526,242.6
64.8,104.7759779,35.83,19,127,95.555469,1.026682,208.5
64.55,108.5822042,35.83,16,125,96.2963246,1.026682,167.72
64.27,114.2771379,35.81,17,138,99.29451304,1.024119,121.91
64.03,111.2978452,35.81,19,100,96.72428527,1.021557,73.86
63.83,140.538822,35.81,18,96,97.8494045,1.020275,26.84
63.62,102.9214894,35.81,12,99,99.12020633,1.017713,16.28
63.43,114.3089325,35.81,16,108,95.50881457,1.013869,53.25
63.3,124.9809787,35.81,15,130,98.49559779,1.012588,83.21
63.03,133.2177501,35.81,18,114,95.95492844,1.008744,106.12
62.8,114.2963767,35.81,16,80,99.96239156,1.007462,122.43
62.78,91.22850599,35.79,18,125,99.4580443,1.0049,132.85
62.77,117.7484367,35.79,17,95,95.27158129,1.003618,138.66
62.78,140.2804271,35.79,17,132,95.36480531,0.999774,141.54
62.82,124.2328111,35.79,13,138,97.1934895,0.999774,143.06
62.83,123.5462679,35.83,16,84,98.30334992,0.997212,144.09
62.85,104.0547301,35.83,17,102,96.67887551,0.99593,144.64
62.83,102.5149261,35.83,17,74,96.04040967,0.993368,144.14
62.63,120.2706247,35.83,18,119,98.48371791,0.992086,142.09
62.52,98.60431617,35.81,17,94,99.7070715,0.989524,138.64
62.58,131.7204333,35.81,17,127,96.89935338,0.98568,134.67
62.62,107.3003063,35.81,17,116,99.37489583,0.984398,131.35
62.67,119.6301408,35.81,19,97,95.54423908,0.981836,129.42
62.78,91.71349622,35.81,18,122,96.9746466,0.980554,128.67
62.97,114.092972,35.81,15,132,98.47286286,0.979273,127.76
63.13,102.2120918,35.81,12,108,97.58888313,0.975429,124.63
63.3,90,35.81,19,95,98.11746636,0.974148,117.27
63.48,128.1276313,35.79,15,139,95.71445278,0.972866,104.58
63.67,144.6173931,35.79,16,130,99.13358511,0.971585,86.76
63.85,136.9421038,35.79,17,125,99.11103445,0.96646,65.36
64,130.2253603,35.79,15,103,95.30993889,0.962616,42.54
64.15,113.7881825,35.79,17,127,99.64389681,0.961334,20.5
64.28,132.0883534,35.79,13,126,99.56033181,0.961334,0.77
64.38,138.357798,35.79,19,97,97.13765709,0.958772,16.12
64.47,122.0523274,35.79,19,101,96.37780156,0.956209,30.59
64.58,102.2345974,35.79,18,110,97.6686344,0.952365,43.55
64.65,112.5092355,35.79,18,90,98.18112697,0.951084,56.09
64.73,145.5404473,35.79,14,71,96.49210572,0.948521,69.2
64.82,118.8788375,35.79,17,74,96.816015,0.931864,83.56
64.93,90,35.81,12,128,95.72901804,0.910081,99.36
65.05,97.96614804,35.81,12,114,99.38661522,0.898549,115.83
65.15,113.6332695,35.81,17,128,97.68223486,0.88958,130.81
65.25,135.5373786,35.81,19,99,99.49791097,0.884454,140.83
65.33,115.9031647,35.81,17,106,99.18746558,0.883173,141.97
65.42,135.8164748,35.81,12,78,99.18967112,0.879329,131.3
65.48,112.1075647,35.81,15,127,99.29350266,0.884454,108.21
65.55,90.53561217,35.81,17,136,95.21979553,0.94724,75.01
65.6,112.6265826,35.81,18,123,96.96141034,0.943396,36.19
65.62,125.174175,35.81,17,79,95.10423408,0.945958,3.11
65.53,123.9292552,35.81,17,84,99.53385193,0.952365,38.54
65.47,101.1733838,35.81,14,111,96.06203932,0.953646,67.27
65.45,114.732057,35.79,18,97,97.24171454,0.954928,87.75
65.48,160.2701136,35.79,18,127,97.986879,0.954928,99.25
65.52,101.5009676,35.79,18,91,95.45969121,0.961334,101.42
65.58,129.9108509,35.79,15,102,97.78303052,0.962616,94.76
65.65,90,35.81,17,100,96.43628461,0.965178,81.31
65.72,132.9568774,35.81,15,95,95.34425893,0.970304,65.02
66.07,106.6151191,35.81,14,129,95.67738867,0.970304,51.29
66.38,126.0313239,35.81,14,125,98.10791837,0.969022,45.3
66.7,100.627116,35.79,19,117,97.35561031,0.970304,50.38
67,124.362792,35.79,15,128,97.3738117,0.969022,66.87
67.28,106.3702456,35.79,15,105,96.87348516,0.969022,92.31
67.6,109.2742773,35.79,15,135,99.16894879,0.96646,122.44
67.9,122.173015,35.83,18,102,97.50601484,0.961334,152.75
68.27,110.778407,35.83,17,102,97.79010637,0.956209,179.87
68.58,109.3756731,35.83,13,80,96.59025954,0.92802,201.98
68.97,125.1422274,35.83,15,137,95.47723428,0.960053,218.91
69.37,107.5155918,35.81,14,118,98.46826342,0.922894,231.62
69.85,90,35.81,15,136,96.7735696,1.001055,241.84
70.35,106.6777816,35.81,14,131,98.10119524,0.96646,251.55
70.8,115.3967828,35.81,12,106,95.16779895,1.039495,262.8
71.22,142.8209775,35.83,17,76,98.77623356,1.038214,277.28
71.62,112.6359383,35.83,15,101,99.38873092,1.051027,295.69
71.98,127.6788614,35.83,19,131,96.84643285,1.048465,317.06
72.28,117.4753765,35.83,13,86,99.24422355,1.127907,338.7
72.63,138.3960772,35.87,12,86,97.93945385,1.059997,356.88
73.25,137.3564458,35.87,13,119,96.478382,1.13047,368.18
73.87,137.6426266,35.87,19,96,99.14529939,1.088186,370.93
74.47,93.99024706,35.87,12,82,97.96119529,1.138158,365.68
75.1,123.1008607,35.84,13,105,99.85546237,1.175317,354.71
75.7,131.384079,35.84,15,112,99.90028057,1.185567,340.63
76.3,125.7230784,35.84,19,123,96.14373361,1.16891,325.15
76.9,129.5489449,35.84,15,98,98.79504822,1.18813,308.74
77.48,120.8752651,35.83,12,93,98.86953455,1.179161,291.28
77.98,108.8282369,35.83,12,90,97.80181744,1.172754,273.15
78.52,94.54353923,35.83,14,135,96.65323057,1.166347,255.75
79.07,110.3164586,35.83,17,131,95.67879841,1.163785,240.92
79.65,160.1716481,35.81,15,114,97.08119451,1.159941,229.77
80.35,112.7152324,35.81,17,102,98.89148275,1.156097,221.58
81.07,90.60914661,35.81,16,87,97.5296899,1.152253,213.94
81.82,130.9897404,35.81,19,128,97.57199942,1.150971,204
82.58,132.8319001,35.83,18,106,98.84752739,1.145846,190.27
83.35,139.3098659,35.83,18,100,95.1005463,1.142002,173.49
84.08,127.0646776,35.83,16,133,97.23408994,1.138158,156.4
84.83,132.6840227,35.83,19,80,98.72939106,1.135595,142.12
85.52,147.603257,35.81,14,119,98.4374873,1.134314,132.35
86.07,108.8178976,35.81,19,109,96.11680795,1.136877,126.44
86.58,105.8422394,35.81,17,78,95.64382263,1.142002,121.35
87.08,103.5812019,35.81,14,83,96.83895663,1.144565,112.79
87.4,116.0134562,35.81,13,132,97.63297233,1.147127,96.43
87.73,141.5013363,35.81,18,105,96.82947032,1.148409,69.3
88.08,127.9210255,35.81,19,127,96.23955226,1.143283,30.75
88.43,127.3303793,35.81,17,123,95.05101971,1.108687,16.78
88.82,92.71038107,35.81,16,107,98.72903873,1.086905,67.38
89.18,109.6021976,35.81,14,113,95.20416871,1.09203,112.24
89.58,92.46513551,35.81,12,118,97.2453936,1.083061,141.62
89.57,137.5686868,35.81,15,82,97.69351975,1.070247,148.1
89.57,143.7846974,35.79,13,137,99.0497524,1.066403,129.87
89.57,131.6935009,35.79,14,114,98.77628858,1.026682,92.32
89.65,105.1982093,35.79,13,119,95.34605748,1.013869,46.79
89.72,142.2303374,35.79,14,89,97.64023223,1.0049,6.53
89.78,116.2011763,35.81,13,115,96.51196796,0.999774,18.3
89.8,101.7831108,35.81,12,120,96.51372711,0.99593,24.13
89.85,105.5339362,35.81,18,81,96.92112935,0.993368,14.38
89.9,113.5476505,35.81,18,111,97.86122792,0.989524,3.32
89.97,120.7436778,35.81,12,104,95.91619272,0.986961,21.18
90.08,117.5798368,35.81,12,90,97.90594807,0.984398,34.24
89.82,98.80997373,35.81,13,139,99.36262971,0.97671,41.15
89.6,138.1997461,35.81,16,110,95.02488669,0.969022,42.65
89.37,117.7409112,35.81,19,103,97.5601655,0.956209,39.59
89.08,109.2936922,35.81,16,126,96.85555906,0.962616,31.8
88.9,136.6545354,35.81,16,128,96.73546655,0.965178,18.65
88.68,102.2489072,35.81,12,116,96.41803271,0.965178,0.43
88.52,95.56664725,35.81,13,91,99.52377243,0.967741,20.5
88.33,139.0873117,35.81,12,89,95.7694836,0.961334,39.73
88.2,148.3708177,35.81,18,127,97.719042,0.956209,52.43
87.98,113.0685597,35.81,13,134,95.73413906,0.951084,55.21
87.97,119.3104499,35.83,14,130,99.01535739,0.945958,47.63
87.9,102.8000293,35.83,17,84,98.40269063,0.936989,32.15
87.78,120.0823883,35.83,14,109,99.30818303,0.924176,12.89
87.63,112.864421,35.83,18,139,95.54090797,0.91905,6.41
87.5,118.4680734,35.81,17,77,98.54171257,0.91905,24.06
87.35,126.1388758,35.81,13,130,98.98110633,0.920332,41.07
87.2,103.5278178,35.81,16,121,98.2884836,0.940833,60.44
87.08,114.5728299,35.81,13,97,97.30675399,0.940833,85.46
86.9,92.94327867,35.83,12,99,99.13056446,0.94724,117.92
86.15,114.6751907,35.83,12,78,96.92409503,1.031807,157.1
85.42,118.5984889,35.83,16,92,98.85346317,1.061278,200
84.7,123.4347364,35.83,12,135,97.53533931,1.095874,242.58
83.98,123.5936481,35.79,17,117,98.782595,1.108687,281.7
83.35,133.5588413,35.79,13,135,99.33852926,1.124063,316.29
82.75,96.90500221,35.79,17,127,98.10058125,1.090749,347.68
82.18,97.70584455,35.79,13,70,97.66925725,1.054871,378.91
81.62,127.934369,35.81,16,108,97.94366206,1.043339,413.17
81.03,90,35.81,16,104,95.21989657,1.026682,452.8
80.43,122.7495032,35.81,17,79,97.62279427,1.0049,498.59
79.82,102.2956059,35.81,15,76,99.75963363,0.986961,549.63
79.18,143.5922196,35.81,16,73,98.8464147,0.990805,603.45
78.43,123.7567861,35.81,14,121,96.87337609,0.990805,655.95
77.68,116.7126597,35.81,15,127,99.79294978,0.98568,701.58
76.93,138.4158132,35.81,13,129,97.73158032,0.984398,734.21
76.18,104.0489699,35.81,18,123,97.44981338,0.984398,749.08
75.33,106.8988555,35.81,18,135,96.37123364,0.983117,745.06
74.6,101.0781775,35.81,17,135,99.21379781,0.983117,725.86
73.92,107.0244116,35.81,14,75,99.61275043,0.97671,699.03
73.3,120.9167341,35.79,14,92,98.70670974,0.97671,672.85
72.92,127.4092781,35.79,18,125,96.53046638,0.975429,652.5
72.55,134.4213253,35.79,12,132,99.47764591,0.975429,637.77
72.17,92.6291393,35.79,12,127,95.03727622,0.969022,623.57
71.95,117.4220552,35.79,16,77,98.18325898,0.967741,603.12
71.72,103.377532,35.79,13,98,96.92578522,0.965178,571.8
71.48,116.9206936,35.79,14,126,95.55779306,0.951084,529.48
71.22,155.0124537,35.79,13,78,99.41338936,0.956209,480.1
70.92,124.3779264,35.81,15,127,97.08825788,0.958772,429.14
70.62,133.4919746,35.81,17,72,96.95556128,0.961334,380.7
70.28,149.4103691,35.81,13,135,96.64015401,0.962616,336.05
70.35,136.9103736,35.81,14,105,99.97697063,0.967741,294.15
70.38,113.2812828,35.79,16,128,96.59955178,0.969022,253.3
70.4,100.8625187,35.79,12,81,98.36631112,0.967741,212.67
70.4,119.547836,35.79,17,93,95.84444146,0.967741,172.77
70.38,111.4844132,35.79,18,114,95.50121423,0.963897,134.62
70.33,97.1321807,35.81,19,129,98.14442458,0.94724,98.84
70.27,123.613875,35.81,19,137,99.79661546,0.93827,64.93
70.15,123.9882945,35.81,19,87,96.39172054,0.926738,31.47
70.02,146.5367505,35.81,14,79,96.04984968,0.894705,3.27
69.87,114.573554,35.77,15,137,96.59814301,0.915206,40.47
69.68,124.2018208,35.77,12,128,98.15022107,0.906237,80.43
69.62,110.0177188,35.77,15,101,95.55186973,0.883173,122.4
69.53,133.0975415,35.77,18,92,95.78781911,0.869078,164.98
69.47,118.1307331,35.79,17,133,95.10385411,0.865234,206.89
69.45,102.4111259,35.79,14,83,95.52045418,0.863953,247.8
69.35,119.7979227,35.79,13,84,97.6039687,0.865234,288.97
69.23,125.8578435,35.79,19,82,99.63656339,0.856265,333.03
69.08,123.8291008,35.77,14,133,99.83924762,0.856265,382.49
68.92,135.6884507,35.77,13,124,95.10022443,0.85114,437.16
68.7,98.27915442,35.77,12,123,98.70584079,0.849858,492.66
68.57,107.3588611,35.77,13,121,95.65298764,0.846014,540.17
68.22,129.59681,35.79,19,138,95.11240942,0.844733,568.8
67.82,109.1209653,35.79,17,115,99.96938253,0.843452,569.41
67.45,123.6070687,35.79,18,133,98.70859411,0.843452,538.07
67.12,90,35.79,16,70,95.32197845,0.844733,477.24
66.77,160.7391986,35.81,19,132,96.64846512,0.857546,394.31
66.45,115.954222,35.81,19,101,95.26064554,0.863953,298.46
66.17,137.9093439,35.81,18,91,95.27550946,0.854984,197.87
65.92,114.9465326,35.81,15,72,99.33696367,0.85114,98.84
65.7,126.2204779,35.79,12,79,95.07884925,0.85114,6.69
65.78,142.3787947,35.79,16,139,95.00060776,0.893424,72.91
65.87,137.4870903,35.79,19,132,97.39966255,0.9088,133.8
65.97,116.9331753,35.79,15,113,97.22744342,0.913925,171.02
66.07,117.9711851,35.77,14,84,99.86580338,0.917769,183.23
66.15,135.0534984,35.77,14,127,95.95835483,0.921613,174.05
66.2,154.9986661,35.77,18,128,99.49840084,0.922894,150.91
66.22,122.8842401,35.77,13,100,99.66045305,0.924176,122.21
66.2,149.3559546,35.77,18,94,99.2463595,0.926738,93.79
66.18,116.3787838,35.77,18,82,96.33286496,0.931864,67.03
66.15,134.2794055,35.77,13,76,97.26101583,0.931864,39.28
66.12,136.5173364,35.77,14,137,98.13715228,0.917769,6.39
66.07,113.8505924,35.73,13,130,96.55374194,0.942114,33.52
66.02,108.7938288,35.73,16,127,97.35349299,0.951084,78.02
65.95,137.1808378,35.73,19,126,95.58305592,0.970304,120.75
65.9,112.0266459,35.73,13,126,96.24206047,0.962616,154.16
65.83,106.5847513,35.77,16,128,96.51280665,0.963897,172.28
65.87,109.7406075,35.77,13,107,95.94933036,0.963897,172.66
65.83,111.9657999,35.77,13,118,95.22255887,0.971585,156.63
65.77,132.8492566,35.77,16,89,95.32840664,0.983117,128.72
65.68,127.7256401,35.77,17,86,95.73164539,0.986961,95.69
65.58,130.7348737,35.77,12,79,98.49390521,0.980554,64.93
65.48,126.3206972,35.77,13,125,97.12924983,0.983117,43.66
65.38,111.0923976,35.77,12,112,96.45864962,0.998493,37.91
65.3,130.4565428,35.77,18,108,96.94667308,1.0049,52.09
65.23,137.7368074,35.77,19,105,99.00562719,1.0049,86.83
65.18,128.7675482,35.77,18,121,99.44807411,1.003618,137.9
65.17,126.7448386,35.77,16,127,99.45516304,1.001055,196.67
65.15,108.4941824,35.77,14,80,96.49556631,0.999774,252.17
65.17,123.1772562,35.77,17,118,99.85592534,0.990805,295.24
65.2,107.6963801,35.77,14,96,95.39356903,0.975429,320.39
65.27,119.6395821,35.77,13,93,97.79075919,0.98568,326.04
65.35,95.39600041,35.79,16,136,97.61449446,0.977992,313.36
65.47,95.51162396,35.79,13,85,97.06436688,0.974148,285.76
65.57,117.1342847,35.79,15,107,95.99606206,0.967741,247.26
65.68,111.7734049,35.79,18,96,98.16949829,0.967741,202.43
65.77,121.6018079,35.77,18,134,98.86543281,0.972866,156.66
65.87,117.9784713,35.77,16,113,99.40951638,0.96646,115.61
66,120.4528618,35.77,12,72,98.02189128,0.951084,85.82
66.13,129.1291116,35.77,13,74,96.30188923,0.953646,71.9
66.27,113.0509657,35.79,15,101,98.73000631,0.961334,75.16
66.38,116.7083428,35.79,13,102,95.93100868,0.979273,93.93
66.47,141.8253183,35.79,19,113,95.00294994,0.972866,126.77
66.55,120.0462619,35.79,13,98,95.51533763,0.972866,172.53
66.65,117.3118429,35.79,16,116,97.73612823,0.975429,229.7
66.77,121.2376905,35.79,16,107,97.69442907,0.975429,294.72
66.88,117.5795344,35.79,16,115,95.49490942,0.977992,360.2
67.02,109.3564156,35.79,15,102,99.51006112,0.988242,417.82
67.12,105.0295524,35.77,18,120,95.29951711,0.999774,459.78
67.23,108.5485299,35.77,18,136,96.49271011,1.011306,481.31
67.37,133.0937878,35.77,15,125,96.72260035,1.021557,474.97
67.52,110.5514212,35.77,16,138,96.01013244,1.027964,441.55
67.67,117.676131,35.79,17,92,97.36350013,1.033089,390.1
67.82,130.5110443,35.79,19,70,99.29231302,1.031807,334.23
67.97,115.8241324,35.79,12,75,96.53803431,1.036933,290.28
68.12,129.5004197,35.79,16,120,99.3752327,1.048465,258.34
68.25,96.88810436,35.77,19,119,97.13822086,1.07281,233.26
68.37,118.0122498,35.77,13,136,97.18969289,1.100999,210.06
68.47,121.1834414,35.77,12,122,98.92748717,1.133033,185.59
68.55,120.3470808,35.77,14,121,96.88467481,1.162503,159.58
68.63,95.20621953,35.77,19,109,99.8110324,1.190693,133.91
68.7,138.0466897,35.77,12,83,95.7153808,1.218882,109.7
68.77,107.1799058,35.77,19,74,99.86510441,1.227851,86.45
68.8,125.0255569,35.77,17,128,98.7111373,1.222726,62.37
68.83,120.1194642,35.77,19,135,98.50366141,1.209913,35
68.85,135.0556429,35.77,15,131,96.21261913,1.197099,4.61
68.87,152.8123324,35.77,12,112,99.11347731,1.186849,26.75
68.85,100.6445327,35.77,18,124,96.81764637,1.174035,56.55
68.82,110.2662918,35.79,17,139,97.80918662,1.161222,82.63
68.78,122.8363874,35.79,12,100,96.24719307,1.152253,103.15
68.77,103.4197002,35.79,15,102,96.55594519,1.144565,117.78
68.75,131.7327391,35.79,17,130,99.20711451,1.139439,127.92
68.82,132.6505893,35.81,16,98,97.70293023,1.13047,136.21
69,128.3917361,35.81,19,133,97.83433668,1.126626,145.89
69.2,123.5487263,35.81,17,101,99.67081941,1.129189,158.02
69.38,140.5456317,35.81,15,76,99.73910805,1.124063,172.14
69.6,102.6656178,35.79,14,101,95.46007346,1.120219,187.01
69.83,120.9790229,35.79,16,97,95.08919804,1.109969,201.3
70.03,108.917957,35.79,14,91,95.56875581,1.104843,213.64
70.25,133.348745,35.79,13,79,96.20461394,1.102281,223.67
70.43,92.49988253,35.77,15,84,96.48979683,1.097155,232.27
70.53,119.578742,35.77,15,131,99.14045119,1.09203,241.34
70.63,125.0285803,35.77,13,72,99.54684139,1.085623,253.32
70.75,105.787618,35.77,14,127,98.31623284,1.083061,269.08
70.83,110.6071495,35.79,12,89,98.52776496,1.084342,288.23
70.8,120.2306847,35.79,13,92,97.36525071,1.09203,309.55
70.75,134.3264457,35.79,13,83,95.3341961,1.095874,331.52
70.68,104.5069616,35.79,19,78,97.82713324,1.102281,352.93
70.63,107.1232509,35.81,19,104,97.9878217,1.107406,373.75
70.57,136.8838166,35.81,17,94,98.04828569,1.120219,394.98
70.5,115.905369,35.81,14,73,95.44953617,1.131751,417.97
70.43,108.3369144,35.81,13,87,97.93679485,1.144565,443.57
70.37,130.930272,35.79,17,102,96.84521039,1.158659,471.17
70.3,112.677045,35.79,16,80,95.53262859,1.165066,499.33
70.25,135.411323,35.79,17,134,97.37392083,1.16891,526.5
70.18,110.0441943,35.79,19,136,95.29180071,1.172754,551.25
70.12,117.6060816,35.79,13,128,96.08796516,1.180442,571.77
70.05,134.174575,35.79,16,135,95.60900199,1.180442,585.26
69.98,116.6060869,35.79,13,74,99.24147344,1.183004,587.9
69.92,131.3407998,35.79,12,118,98.62922869,1.180442,575.96
69.87,119.0167859,35.81,14,125,98.84434167,1.175317,547.49
69.82,149.7253771,35.81,12,121,98.80046171,1.166347,503.69
69.75,143.5316791,35.81,17,127,98.39523362,1.153534,449.1
69.7,100.0785561,35.81,18,102,98.67127938,1.138158,390.24
69.63,127.8336552,35.79,17,126,97.43593241,1.122782,333.29
69.58,107.7539402,35.79,16,74,96.21210328,1.115094,282.15
69.53,122.8726041,35.79,19,106,99.37248896,1.133033,237.94
69.48,121.0255594,35.79,19,110,95.97273315,1.175317,199.95
69.47,104.1691947,35.79,13,109,98.53106809,1.248352,167.25
69.45,135.8772682,35.79,19,129,96.17977009,1.323951,139.67
69.43,123.0495442,35.79,15,101,99.0045111,1.385455,117.86
69.42,115.7297545,35.79,19,135,99.76631726,1.477711,102.48
69.4,113.4283526,35.79,18,113,99.42892591,1.536751,93.33
69.37,122.0966545,35.79,17,128,96.46307134,1.559815,89.37
69.33,126.1188753,35.79,15,78,99.09108899,1.550846,89.18
